bacia_sedimentar,código_do_poço_(api),nome_do_poço_(anp),profundidade_da_lâmina_(m),tipo_de_amostra_de_origem,quantidade_de_lâminas_delgadas,quantidade_de_lâminas_bioestratigráficas,data_de_conclusão_do_poço,município/estado,depositária
ESPÍRITO SANTO MAR,342710033100.0,1-ESS-3,468.0,CALHA,1.0,0.0,1970-06-01,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033100.0,1-ESS-3,549.0,CALHA,1.0,0.0,1970-06-01,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033100.0,1-ESS-3,594.1,CALHA,1.0,0.0,1970-06-01,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033100.0,1-ESS-3,600.0,CALHA,1.0,0.0,1970-06-01,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033100.0,1-ESS-3,639.0,CALHA,1.0,0.0,1970-06-01,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033100.0,1-ESS-3,690.0,CALHA,1.0,0.0,1970-06-01,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033100.0,1-ESS-3,720.0,CALHA,1.0,0.0,1970-06-01,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033100.0,1-ESS-3,840.0,CALHA,1.0,0.0,1970-06-01,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033100.0,1-ESS-3,870.0,CALHA,1.0,0.0,1970-06-01,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033200.0,1-ESS-4,198.0,CALHA,1.0,0.0,1970-07-24,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033200.0,1-ESS-4,225.0,CALHA,1.0,0.0,1970-07-24,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033200.0,1-ESS-4,252.0,CALHA,1.0,0.0,1970-07-24,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033200.0,1-ESS-4,279.0,CALHA,1.0,0.0,1970-07-24,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033200.0,1-ESS-4,351.0,CALHA,1.0,0.0,1970-07-24,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033200.0,1-ESS-4,405.0,CALHA,1.0,0.0,1970-07-24,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033200.0,1-ESS-4,468.0,CALHA,1.0,0.0,1970-07-24,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033200.0,1-ESS-4,516.0,CALHA,1.0,0.0,1970-07-24,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033200.0,1-ESS-4,588.0,CALHA,1.0,0.0,1970-07-24,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033200.0,1-ESS-4,648.0,CALHA,1.0,0.0,1970-07-24,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033200.0,1-ESS-4,732.0,CALHA,1.0,0.0,1970-07-24,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033200.0,1-ESS-4,792.0,CALHA,1.0,0.0,1970-07-24,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033200.0,1-ESS-4,819.0,CALHA,1.0,0.0,1970-07-24,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033800.0,1-ESS-6,168.0,CALHA,1.0,0.0,1971-08-02,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033800.0,1-ESS-6,249.0,CALHA,1.0,0.0,1971-08-02,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033800.0,1-ESS-6,291.0,CALHA,1.0,0.0,1971-08-02,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033800.0,1-ESS-6,330.0,CALHA,1.0,0.0,1971-08-02,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033800.0,1-ESS-6,513.0,CALHA,1.0,0.0,1971-08-02,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033800.0,1-ESS-6,570.0,CALHA,1.0,0.0,1971-08-02,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033800.0,1-ESS-6,612.0,CALHA,1.0,0.0,1971-08-02,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033800.0,1-ESS-6,681.0,CALHA,1.0,0.0,1971-08-02,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033800.0,1-ESS-6,711.0,CALHA,1.0,0.0,1971-08-02,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033800.0,1-ESS-6,726.0,CALHA,1.0,0.0,1971-08-02,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033800.0,1-ESS-6,786.0,CALHA,1.0,0.0,1971-08-02,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033800.0,1-ESS-6,936.0,CALHA,1.0,0.0,1971-08-02,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033800.0,1-ESS-6,993.0,CALHA,1.0,0.0,1971-08-02,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033600.0,1-ESS-9,534.0,CALHA,1.0,0.0,1971-06-17,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033600.0,1-ESS-9,588.0,CALHA,1.0,0.0,1971-06-17,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033600.0,1-ESS-9,624.0,CALHA,1.0,0.0,1971-06-17,RIO DE JANEIRO/RJ,PETROBRAS
ESPÍRITO SANTO MAR,342710033600.0,1-ESS-9,681.0,CALHA,1.0,0.0,1971-06-17,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510026700.0,1-APS-1,906.0,CALHA,1.0,0.0,1970-06-22,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510030800.0,1-APS-14,459.0,CALHA,1.0,0.0,1975-01-06,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510030800.0,1-APS-14,513.0,CALHA,1.0,0.0,1975-01-06,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510030800.0,1-APS-14,666.0,CALHA,1.0,0.0,1975-01-06,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510032000.0,1-APS-15,510.0,CALHA,1.0,0.0,1975-09-17,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510031700.0,1-APS-17,180.0,CALHA,1.0,0.0,1975-09-25,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510031700.0,1-APS-17,234.0,CALHA,1.0,0.0,1975-09-25,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510031700.0,1-APS-17,477.0,CALHA,1.0,0.0,1975-09-25,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510031700.0,1-APS-17,507.0,CALHA,1.0,0.0,1975-09-25,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510031700.0,1-APS-17,864.0,CALHA,1.0,0.0,1975-09-25,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510032700.0,1-APS-18,690.0,CALHA,1.0,0.0,1976-03-13,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510032700.0,1-APS-18,702.0,CALHA,1.0,0.0,1976-03-13,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510032700.0,1-APS-18,708.0,CALHA,1.0,0.0,1976-03-13,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510032700.0,1-APS-18,726.0,CALHA,1.0,0.0,1976-03-13,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510032700.0,1-APS-18,735.0,CALHA,1.0,0.0,1976-03-13,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510032700.0,1-APS-18,753.0,CALHA,1.0,0.0,1976-03-13,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510032700.0,1-APS-18,762.0,CALHA,1.0,0.0,1976-03-13,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510032700.0,1-APS-18,771.0,CALHA,1.0,0.0,1976-03-13,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510032700.0,1-APS-18,780.0,CALHA,1.0,0.0,1976-03-13,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510032700.0,1-APS-18,789.0,CALHA,1.0,0.0,1976-03-13,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510032700.0,1-APS-18,804.0,CALHA,1.0,0.0,1976-03-13,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510032700.0,1-APS-18,816.0,CALHA,1.0,0.0,1976-03-13,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510032700.0,1-APS-18,825.0,CALHA,1.0,0.0,1976-03-13,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510032700.0,1-APS-18,843.0,CALHA,1.0,0.0,1976-03-13,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510032700.0,1-APS-18,861.0,CALHA,1.0,0.0,1976-03-13,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510032700.0,1-APS-18,879.0,CALHA,1.0,0.0,1976-03-13,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510032700.0,1-APS-18,888.0,CALHA,1.0,0.0,1976-03-13,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510032700.0,1-APS-18,906.0,CALHA,1.0,0.0,1976-03-13,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510032700.0,1-APS-18,924.0,CALHA,1.0,0.0,1976-03-13,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510032700.0,1-APS-18,936.0,CALHA,1.0,0.0,1976-03-13,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510032700.0,1-APS-18,951.0,CALHA,1.0,0.0,1976-03-13,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510032700.0,1-APS-18,960.0,CALHA,1.0,0.0,1976-03-13,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510026900.0,1-APS-2,114.0,CALHA,1.0,0.0,1970-08-24,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510026900.0,1-APS-2,128.0,CALHA,1.0,0.0,1970-08-24,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510026900.0,1-APS-2,129.0,CALHA,1.0,0.0,1970-08-24,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510026900.0,1-APS-2,130.0,CALHA,1.0,0.0,1970-08-24,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510026900.0,1-APS-2,131.0,CALHA,1.0,0.0,1970-08-24,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510026900.0,1-APS-2,140.0,CALHA,1.0,0.0,1970-08-24,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510034100.0,1-APS-20B,650.0,CALHA,1.0,0.0,1976-10-25,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510034100.0,1-APS-20B,975.0,CALHA,1.0,0.0,1976-10-25,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510034500.0,1-APS-24,191.0,CALHA,1.0,0.0,2001-04-16,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510038100.0,1-APS-39,17.0,CALHA,1.0,0.0,1979-07-11,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510031000.0,1-APS-5,183.0,CALHA,1.0,0.0,1975-02-26,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,120510031000.0,1-APS-5,447.0,CALHA,1.0,0.0,1975-02-26,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510026500.0,1-PAS-1,699.0,CALHA,1.0,0.0,1970-03-19,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510026500.0,1-PAS-1,705.0,CALHA,1.0,0.0,1970-03-19,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510026500.0,1-PAS-1,729.0,CALHA,1.0,0.0,1970-03-19,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510026500.0,1-PAS-1,747.0,CALHA,1.0,0.0,1970-03-19,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510026500.0,1-PAS-1,849.0,CALHA,2.0,0.0,1970-03-19,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510026500.0,1-PAS-1,867.0,CALHA,2.0,0.0,1970-03-19,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510026500.0,1-PAS-1,912.0,CALHA,2.0,0.0,1970-03-19,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510026500.0,1-PAS-1,936.0,CALHA,1.0,0.0,1970-03-19,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510027500.0,1-PAS-3,684.0,CALHA,1.0,0.0,1970-12-22,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510027500.0,1-PAS-3,702.0,CALHA,1.0,0.0,1970-12-22,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510027500.0,1-PAS-3,720.0,CALHA,1.0,0.0,1970-12-22,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510027500.0,1-PAS-3,738.0,CALHA,1.0,0.0,1970-12-22,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510027500.0,1-PAS-3,756.0,CALHA,1.0,0.0,1970-12-22,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510027500.0,1-PAS-3,774.0,CALHA,1.0,0.0,1970-12-22,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510027500.0,1-PAS-3,792.0,CALHA,1.0,0.0,1970-12-22,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510027500.0,1-PAS-3,810.0,CALHA,1.0,0.0,1970-12-22,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510027500.0,1-PAS-3,828.0,CALHA,1.0,0.0,1970-12-22,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510027500.0,1-PAS-3,846.0,CALHA,1.0,0.0,1970-12-22,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510027500.0,1-PAS-3,864.0,CALHA,1.0,0.0,1970-12-22,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510027500.0,1-PAS-3,882.0,CALHA,1.0,0.0,1970-12-22,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510027500.0,1-PAS-3,900.0,CALHA,1.0,0.0,1970-12-22,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510027500.0,1-PAS-3,918.0,CALHA,1.0,0.0,1970-12-22,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510027500.0,1-PAS-3,936.0,CALHA,1.0,0.0,1970-12-22,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510027500.0,1-PAS-3,954.0,CALHA,1.0,0.0,1970-12-22,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510027500.0,1-PAS-3,972.0,CALHA,1.0,0.0,1970-12-22,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510027500.0,1-PAS-3,990.0,CALHA,1.0,0.0,1970-12-22,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510037200.0,1-PAS-5,830.0,CALHA,1.0,0.0,1979-04-21,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510037200.0,1-PAS-5,840.0,CALHA,1.0,0.0,1979-04-21,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510037200.0,1-PAS-5,860.0,CALHA,1.0,0.0,1979-04-21,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510037200.0,1-PAS-5,875.0,CALHA,1.0,0.0,1979-04-21,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510037200.0,1-PAS-5,890.0,CALHA,1.0,0.0,1979-04-21,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510037200.0,1-PAS-5,905.0,CALHA,1.0,0.0,1979-04-21,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510037200.0,1-PAS-5,920.0,CALHA,1.0,0.0,1979-04-21,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510037200.0,1-PAS-5,935.0,CALHA,1.0,0.0,1979-04-21,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510037200.0,1-PAS-5,950.0,CALHA,1.0,0.0,1979-04-21,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510037200.0,1-PAS-5,965.0,CALHA,1.0,0.0,1979-04-21,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510037200.0,1-PAS-5,980.0,CALHA,1.0,0.0,1979-04-21,RIO DE JANEIRO/RJ,PETROBRAS
FOZ DO AMAZONAS,600510037200.0,1-PAS-5,995.0,CALHA,1.0,0.0,1979-04-21,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,643000752300.0,1-API-1-PR,140.0,LATERAL,1.0,0.0,1992-03-06,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,643000752300.0,1-API-1-PR,250.0,LATERAL,1.0,0.0,1992-03-06,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,643000752300.0,1-API-1-PR,465.0,LATERAL,1.0,0.0,1992-03-06,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,643000752300.0,1-API-1-PR,562.0,LATERAL,1.0,0.0,1992-03-06,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,643000752300.0,1-API-1-PR,631.0,LATERAL,1.0,0.0,1992-03-06,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,643000752300.0,1-API-1-PR,807.0,LATERAL,1.0,0.0,1992-03-06,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,643000752300.0,1-API-1-PR,880.0,LATERAL,1.0,0.0,1992-03-06,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,643000752300.0,1-API-1-PR,955.0,LATERAL,1.0,0.0,1992-03-06,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,823000706000.0,1-BN-1-SC,369.55,TESTEMUNHO,1.0,0.0,1963-05-25,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,823000706000.0,1-BN-1-SC,398.6,TESTEMUNHO,1.0,0.0,1963-05-25,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,823000706000.0,1-BN-1-SC,526.5,TESTEMUNHO,1.0,0.0,1963-05-25,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,563000705300.0,1-DO-2-MS,797.2,TESTEMUNHO,1.0,0.0,1962-09-14,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,563000705300.0,1-DO-2-MS,797.6,TESTEMUNHO,1.0,0.0,1962-09-14,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,563000705300.0,1-DO-2-MS,899.5,TESTEMUNHO,1.0,0.0,1962-09-14,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,563000705300.0,1-DO-2-MS,900.5,TESTEMUNHO,1.0,0.0,1962-09-14,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,563000705300.0,1-DO-2-MS,901.5,TESTEMUNHO,1.0,0.0,1962-09-14,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,863000004000.0,1-PA-1-SP,706.6,TESTEMUNHO,1.0,0.0,1980-08-08,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,863000004000.0,1-PA-1-SP,707.55,TESTEMUNHO,1.0,0.0,1980-08-08,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,863000004000.0,1-PA-1-SP,707.85,TESTEMUNHO,1.0,0.0,1980-08-08,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,863000004000.0,1-PA-1-SP,714.75,TESTEMUNHO,1.0,0.0,1980-08-08,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,863000004000.0,1-PA-1-SP,716.3,TESTEMUNHO,1.0,0.0,1980-08-08,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,863000004000.0,1-PA-1-SP,716.9,TESTEMUNHO,1.0,0.0,1980-08-08,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,863000004000.0,1-PA-1-SP,719.5,TESTEMUNHO,1.0,0.0,1980-08-08,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,863000004000.0,1-PA-1-SP,720.95,TESTEMUNHO,1.0,0.0,1980-08-08,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,863000004000.0,1-PA-1-SP,721.6,TESTEMUNHO,1.0,0.0,1980-08-08,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,863000004000.0,1-PA-1-SP,721.75,TESTEMUNHO,1.0,0.0,1980-08-08,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,643000701000.0,1-R-1-PR,462.2,TESTEMUNHO,1.0,0.0,1958-05-10,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,643000701000.0,1-R-1-PR,469.0,TESTEMUNHO,1.0,0.0,1958-05-10,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,643000701000.0,1-R-1-PR,469.2,TESTEMUNHO,1.0,0.0,1958-05-10,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,643000701000.0,1-R-1-PR,471.0,TESTEMUNHO,1.0,0.0,1958-05-10,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,643000701000.0,1-R-1-PR,471.9,TESTEMUNHO,1.0,0.0,1958-05-10,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,823000707900.0,1-TP-2-SC,913.9,TESTEMUNHO,1.0,0.0,1967-04-26,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,823000707900.0,1-TP-2-SC,914.3,TESTEMUNHO,1.0,0.0,1967-04-26,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,823000707900.0,1-TP-2-SC,935.4,TESTEMUNHO,1.0,0.0,1967-04-26,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,823000707900.0,1-TP-2-SC,935.85,TESTEMUNHO,1.0,0.0,1967-04-26,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,823000707900.0,1-TP-2-SC,936.4,TESTEMUNHO,1.0,0.0,1967-04-26,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,823000707900.0,1-TP-2-SC,936.8,TESTEMUNHO,1.0,0.0,1967-04-26,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,823000707900.0,1-TP-2-SC,937.5,TESTEMUNHO,1.0,0.0,1967-04-26,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,823000707900.0,1-TP-2-SC,938.4,TESTEMUNHO,1.0,0.0,1967-04-26,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,823000707900.0,1-TP-2-SC,938.5,TESTEMUNHO,1.0,0.0,1967-04-26,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,823000707900.0,1-TP-2-SC,981.8,TESTEMUNHO,1.0,0.0,1967-04-26,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,823000707900.0,1-TP-2-SC,984.2,TESTEMUNHO,1.0,0.0,1967-04-26,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,563000691000.0,2-CG-1-MS,937.15,PLUGUE,1.0,0.0,1960-07-20,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,563000691000.0,2-CG-1-MS,937.9,PLUGUE,1.0,0.0,1960-07-20,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,563000691000.0,2-CG-1-MS,938.35,PLUGUE,1.0,0.0,1960-07-20,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,563000691000.0,2-CG-1-MS,939.4,PLUGUE,1.0,0.0,1960-07-20,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,563000691000.0,2-CG-1-MS,940.55,PLUGUE,1.0,0.0,1960-07-20,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,563000702900.0,2-DO-1-MS,132.3,PLUGUE,1.0,0.0,1961-04-19,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,563000702900.0,2-DO-1-MS,222.3,PLUGUE,1.0,0.0,1961-04-19,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,563000702900.0,2-DO-1-MS,298.25,PLUGUE,1.0,0.0,1961-04-19,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,563000702900.0,2-DO-1-MS,811.9,TESTEMUNHO,1.0,0.0,1961-04-19,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,563000702900.0,2-DO-1-MS,813.05,TESTEMUNHO,1.0,0.0,1961-04-19,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,563000702900.0,2-DO-1-MS,906.75,PLUGUE,1.0,0.0,1961-04-19,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,563000702900.0,2-DO-1-MS,907.45,TESTEMUNHO,1.0,0.0,1961-04-19,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,563000702900.0,2-DO-1-MS,907.55,PLUGUE,1.0,0.0,1961-04-19,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,563000702900.0,2-DO-1-MS,908.1,TESTEMUNHO,1.0,0.0,1961-04-19,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,563000702900.0,2-DO-1-MS,908.7,PLUGUE,1.0,0.0,1961-04-19,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,563000702900.0,2-DO-1-MS,909.25,TESTEMUNHO,1.0,0.0,1961-04-19,RIO DE JANEIRO/RJ,PETROBRAS
PARANÁ,563000702900.0,2-DO-1-MS,909.75,PLUGUE,1.0,0.0,1961-04-19,RIO DE JANEIRO/RJ,PETROBRAS
