bacia_sedimentar,código_do_poço_(api),nome_do_poço_(anp),número_do_testemunho,profundidade_do_plugue_(m),orientação_do_plugue_(h_ou_v),identificador_da_caixa,total_de_caixas,data_de_conclusão_do_poço,município/estado,depositária
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,3.0,359.3,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,3.0,359.6,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,3.0,359.9,V,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,3.0,359.9,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,3.0,360.1,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,3.0,360.7,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,3.0,360.7,V,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,3.0,361.0,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,3.0,361.3,H,7,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,3.0,361.6,H,7,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,3.0,361.6,V,7,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,3.0,362.1,H,7,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,3.0,362.8,H,7,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,3.0,362.8,V,7,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,3.0,363.3,V,7,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,3.0,363.3,H,7,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,3.0,364.1,H,7,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,3.0,364.5,V,7,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,3.0,364.5,H,7,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,3.0,364.9,V,7,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,3.0,364.9,H,7,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,4.0,365.9,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,4.0,366.3,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,4.0,366.7,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,4.0,367.0,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,4.0,367.3,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,4.0,367.6,V,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,4.0,367.6,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,4.0,368.0,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,4.0,368.3,H,4,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,4.0,368.6,H,4,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,4.0,368.9,H,4,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,4.0,369.35,H,4,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,4.0,369.6,H,4,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,4.0,369.6,V,4,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,385.3,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,385.7,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,386.0,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,386.2,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,386.6,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,386.9,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,386.9,V,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,387.6,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,388.0,V,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,388.0,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,388.2,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,388.5,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,388.8,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,389.0,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,389.3,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,390.1,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,390.8,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,390.8,V,4,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,391.1,H,4,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,391.7,V,4,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,391.7,H,4,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,391.9,H,4,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,392.2,H,4,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,392.3,V,4,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,392.3,H,4,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,393.0,H,4,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,393.9,H,4,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,394.1,H,4,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,394.8,H,4,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,394.8,V,4,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,395.0,H,4,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,395.5,H,4,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,395.5,V,4,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,396.1,H,4,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,396.4,V,4,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,396.4,H,4,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,396.7,H,4,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,5.0,397.2,H,4,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,6.0,411.0,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,6.0,411.4,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,6.0,411.4,V,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,6.0,412.9,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,6.0,413.4,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,6.0,414.3,V,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,6.0,414.3,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,6.0,414.6,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,6.0,414.9,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,6.0,415.3,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,6.0,415.9,H,6,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,6.0,416.1,H,6,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,6.0,416.1,V,6,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,6.0,416.4,H,6,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,6.0,417.4,H,6,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,6.0,417.7,H,6,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,6.0,418.0,V,6,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,6.0,418.0,H,6,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,7.0,420.1,H,3,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,7.0,421.2,H,6,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,7.0,421.2,V,6,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,7.0,427.3,H,6,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,7.0,427.6,V,6,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,7.0,427.8,H,6,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,8.0,453.2,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,8.0,453.4,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,8.0,454.2,H,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,8.0,454.2,V,1,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,8.0,454.5,H,6,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,8.0,454.8,V,6,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,8.0,454.8,H,6,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,463.3,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,463.6,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,463.9,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,463.9,V,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,464.3,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,464.6,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,465.0,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,465.0,V,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,465.3,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,465.6,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,466.0,V,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,466.0,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,466.2,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,466.5,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,466.9,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,466.9,V,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,467.2,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,467.5,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,467.9,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,467.9,V,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,468.2,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,468.5,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,468.8,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,468.8,V,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,469.1,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,469.4,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,469.8,V,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,469.8,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,470.0,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,470.3,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,470.6,V,3,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,470.6,H,3,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,471.4,H,3,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,471.7,H,3,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,471.7,V,3,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,472.0,H,3,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,472.3,H,3,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,472.6,H,6,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,472.9,H,6,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,473.2,H,6,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,473.5,H,6,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,9.0,473.5,V,6,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,10.0,474.1,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,10.0,474.4,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,10.0,474.7,V,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,10.0,474.7,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,10.0,475.0,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,10.0,475.3,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,10.0,475.6,V,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,10.0,475.6,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,10.0,476.0,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,10.0,476.3,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,10.0,476.6,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,10.0,476.6,V,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,10.0,476.9,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,10.0,477.2,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,10.0,477.6,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,10.0,477.6,V,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,10.0,477.9,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,10.0,478.2,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,10.0,478.5,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,10.0,478.5,V,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,10.0,478.8,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,10.0,479.1,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,10.0,479.4,V,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,10.0,479.4,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,202400482800.0,7-CS-75-BA,10.0,479.8,H,2,8.0,1987-04-05,SIMÕES FILHO/BA,PETRORECÔNCAVO
