;;;;;;;;;;;
Bacia sedimentar;Código do poço (API);Nome do poço (ANP);Identificador da caixa;Total de caixas;Profundidade topo (m);Profundidade base (m);Data de conclusão do poço;Município/Estado;Depositária;;
CAMPOS;74281021390;8-ABL-40HP-RJS;16;16;3246;3312;04/07/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021390;8-ABL-40HP-RJS;17;17;3315;3381;04/07/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021390;8-ABL-40HP-RJS;18;18;3384;3450;04/07/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021390;8-ABL-40HP-RJS;19;19;3453;3522;04/07/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021390;8-ABL-40HP-RJS;20;20;3525;3579;04/07/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020959;8-ABL-42HPA-RJS;1;1;2928;2991;11/08/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020959;8-ABL-42HPA-RJS;2;2;2991;3060;11/08/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020959;8-ABL-42HPA-RJS;3;3;3060;3135;11/08/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020959;8-ABL-42HPA-RJS;4;4;3135;3204;11/08/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020959;8-ABL-42HPA-RJS;5;5;3204;3285;11/08/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020959;8-ABL-42HPA-RJS;6;6;3285;3369;11/08/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020959;8-ABL-42HPA-RJS;7;7;3369;3446;11/08/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020935;8-ABL-42HP-RJS;1;1;2850;2922;23/06/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020935;8-ABL-42HP-RJS;2;2;2922;2973;23/06/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021047;8-ABL-48HP-RJS;1;1;1755;1926;27/10/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021047;8-ABL-48HP-RJS;2;2;1926;2097;27/10/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021047;8-ABL-48HP-RJS;3;3;2097;2277;27/10/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021047;8-ABL-48HP-RJS;4;4;2277;2466;27/10/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021047;8-ABL-48HP-RJS;5;5;2466;2565;27/10/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021047;8-ABL-48HP-RJS;6;6;2565;2628;27/10/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021047;8-ABL-48HP-RJS;7;7;2628;2694;27/10/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021047;8-ABL-48HP-RJS;8;8;2694;2760;27/10/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021047;8-ABL-48HP-RJS;9;9;2760;2826;27/10/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021047;8-ABL-48HP-RJS;10;10;2826;2892;27/10/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021047;8-ABL-48HP-RJS;11;11;2892;2955;27/10/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021047;8-ABL-48HP-RJS;12;12;2955;3018;27/10/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021047;8-ABL-48HP-RJS;1;1;3018;3075;27/10/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021047;8-ABL-48HP-RJS;2;2;3075;3144;27/10/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021047;8-ABL-48HP-RJS;3;3;3144;3204;27/10/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021047;8-ABL-48HP-RJS;4;4;3204;3261;27/10/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021047;8-ABL-48HP-RJS;5;5;3261;3318;27/10/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021047;8-ABL-48HP-RJS;6;6;3318;3375;27/10/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021047;8-ABL-48HP-RJS;7;7;3375;3429;27/10/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021047;8-ABL-48HP-RJS;8;8;3429;3498;27/10/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021047;8-ABL-48HP-RJS;9;9;3498;3573;27/10/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021211;8-ABL-52HPA-RJS;1;1;2751;2811;22/01/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021211;8-ABL-52HPA-RJS;2;2;2814;2871;22/01/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021211;8-ABL-52HPA-RJS;3;3;2874;2931;22/01/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021211;8-ABL-52HPA-RJS;4;4;2934;2991;22/01/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021211;8-ABL-52HPA-RJS;5;5;2994;3051;22/01/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021211;8-ABL-52HPA-RJS;6;6;3054;3120;22/01/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021211;8-ABL-52HPA-RJS;7;7;3123;3186;22/01/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021211;8-ABL-52HPA-RJS;8;8;3189;3249;22/01/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021211;8-ABL-52HPA-RJS;9;9;3252;3312;22/01/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021211;8-ABL-52HPA-RJS;10;10;3315;3375;22/01/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021211;8-ABL-52HPA-RJS;11;11;3378;3438;22/01/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021211;8-ABL-52HPA-RJS;12;12;3441;3501;22/01/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021211;8-ABL-52HPA-RJS;13;13;3504;3561;22/01/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021183;8-ABL-52HP-RJS;1;1;2301;2355;14/02/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021183;8-ABL-52HP-RJS;2;2;2355;2409;14/02/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021183;8-ABL-52HP-RJS;3;3;2409;2466;14/02/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021183;8-ABL-52HP-RJS;4;4;2466;2520;14/02/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021183;8-ABL-52HP-RJS;5;5;2520;2571;14/02/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021183;8-ABL-52HP-RJS;6;6;2571;2619;14/02/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021183;8-ABL-52HP-RJS;7;7;2619;2673;14/02/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021183;8-ABL-52HP-RJS;8;8;2673;2724;14/02/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021183;8-ABL-52HP-RJS;9;9;2724;2760;14/02/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021183;8-ABL-52HP-RJS;10;10;2760;2820;14/02/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021183;8-ABL-52HP-RJS;11;11;2820;2880;14/02/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021183;8-ABL-52HP-RJS;12;12;2880;2940;14/02/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021183;8-ABL-52HP-RJS;13;13;2940;3003;14/02/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021183;8-ABL-52HP-RJS;14;14;3003;3066;14/02/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021183;8-ABL-52HP-RJS;15;15;3066;3129;14/02/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021183;8-ABL-52HP-RJS;16;16;3129;3192;14/02/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021183;8-ABL-52HP-RJS;17;17;3192;3255;14/02/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021183;8-ABL-52HP-RJS;18;18;3255;3315;14/02/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021599;8-ABL-64HP-RJS;1;1;2664;2721;02/03/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021599;8-ABL-64HP-RJS;2;2;2721;2781;02/03/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021599;8-ABL-64HP-RJS;3;3;2781;2833;02/03/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021599;8-ABL-64HP-RJS;1;1;2835;2898;02/03/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021599;8-ABL-64HP-RJS;2;2;2898;2964;02/03/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021599;8-ABL-64HP-RJS;3;3;2964;3030;02/03/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021599;8-ABL-64HP-RJS;4;4;3030;3096;02/03/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021599;8-ABL-64HP-RJS;5;5;3096;3162;02/03/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021599;8-ABL-64HP-RJS;6;6;3162;3228;02/03/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021599;8-ABL-64HP-RJS;7;7;3228;3294;02/03/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021599;8-ABL-64HP-RJS;8;8;3294;3360;02/03/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021599;8-ABL-64HP-RJS;9;9;3360;3426;02/03/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021599;8-ABL-64HP-RJS;10;10;3426;3492;02/03/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021599;8-ABL-64HP-RJS;11;11;3492;3546;02/03/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021916;8-ABL-66HP-RJS;1;1;2016;2196;14/08/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021916;8-ABL-66HP-RJS;2;2;2196;2394;14/08/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021916;8-ABL-66HP-RJS;3;3;2394;2592;14/08/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021916;8-ABL-66HP-RJS;4;4;2592;2670;14/08/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021916;8-ABL-66HP-RJS;5;5;2670;2739;14/08/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021916;8-ABL-66HP-RJS;6;6;2739;2811;14/08/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021916;8-ABL-66HP-RJS;7;7;2811;2877;14/08/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021916;8-ABL-66HP-RJS;8;8;2877;2943;14/08/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021916;8-ABL-66HP-RJS;9;9;2943;3009;14/08/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021916;8-ABL-66HP-RJS;10;10;3009;3069;14/08/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021916;8-ABL-66HP-RJS;1;1;3072;3135;14/08/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021916;8-ABL-66HP-RJS;2;2;3138;3204;14/08/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021916;8-ABL-66HP-RJS;3;3;3207;3276;14/08/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021916;8-ABL-66HP-RJS;4;4;3279;3342;14/08/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021916;8-ABL-66HP-RJS;5;5;3345;3402;14/08/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021916;8-ABL-66HP-RJS;6;6;3405;3465;14/08/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021916;8-ABL-66HP-RJS;7;7;3468;3531;14/08/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021916;8-ABL-66HP-RJS;8;8;3534;3603;14/08/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021916;8-ABL-66HP-RJS;9;9;3606;3669;14/08/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021916;8-ABL-66HP-RJS;10;10;3672;3732;14/08/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021916;8-ABL-66HP-RJS;11;11;3735;3783;14/08/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021916;8-ABL-66HP-RJS;12;12;3786;3819;14/08/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281022011;8-ABL-72H-RJS;1;1;2169;2229;29/10/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281022011;8-ABL-72H-RJS;2;2;2232;2295;29/10/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281022011;8-ABL-72H-RJS;3;3;2298;2349;29/10/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281022011;8-ABL-72H-RJS;4;4;2352;2409;29/10/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281022011;8-ABL-72H-RJS;5;5;2412;2469;29/10/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281022011;8-ABL-72H-RJS;6;6;2472;2526;29/10/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281022011;8-ABL-72H-RJS;7;7;2529;2577;29/10/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281022011;8-ABL-72H-RJS;8;8;2580;2634;29/10/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281022011;8-ABL-72H-RJS;9;9;2637;2685;29/10/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281022011;8-ABL-72H-RJS;10;10;2688;2736;29/10/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281022011;8-ABL-72H-RJS;11;11;2739;2787;29/10/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281022011;8-ABL-72H-RJS;12;12;2790;2841;29/10/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281022011;8-ABL-72H-RJS;13;13;2844;2895;29/10/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281022011;8-ABL-72H-RJS;14;14;2898;2946;29/10/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281022011;8-ABL-72H-RJS;15;15;2949;3000;29/10/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281022011;8-ABL-72H-RJS;16;16;3003;3060;29/10/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281022011;8-ABL-72H-RJS;17;17;3063;3114;29/10/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281022011;8-ABL-72H-RJS;18;18;3117;3177;29/10/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281022011;8-ABL-72H-RJS;19;19;3180;3246;29/10/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281022011;8-ABL-72H-RJS;20;20;3249;3321;29/10/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281022011;8-ABL-72H-RJS;21;21;3324;3399;29/10/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281022011;8-ABL-72H-RJS;22;22;3402;3477;29/10/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281022011;8-ABL-72H-RJS;23;23;3480;3558;29/10/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281022011;8-ABL-72H-RJS;24;24;3561;3640;29/10/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027120;8-ABL-79HA-RJS;1;1;2829;2886;04/08/2013;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027120;8-ABL-79HA-RJS;2;2;2889;2946;04/08/2013;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027120;8-ABL-79HA-RJS;3;3;2949;3006;04/08/2013;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027120;8-ABL-79HA-RJS;4;4;3009;3066;04/08/2013;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027120;8-ABL-79HA-RJS;5;5;3069;3126;04/08/2013;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027120;8-ABL-79HA-RJS;6;6;3129;3146;04/08/2013;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;8-ABL-79H-RJS;8-ABL-79H-RJS;1;1;2808;2868;23/05/2013;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;8-ABL-79H-RJS;8-ABL-79H-RJS;2;2;2871;2931;23/05/2013;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;8-ABL-79H-RJS;8-ABL-79H-RJS;1;1;2934;2994;23/05/2013;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;8-ABL-79H-RJS;8-ABL-79H-RJS;4;4;2997;3057;23/05/2013;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;8-ABL-79H-RJS;8-ABL-79H-RJS;5;5;3060;3120;23/05/2013;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;8-ABL-79H-RJS;8-ABL-79H-RJS;6;6;3123;3183;23/05/2013;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;8-ABL-79H-RJS;8-ABL-79H-RJS;7;7;3186;3246;23/05/2013;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;8-ABL-79H-RJS;8-ABL-79H-RJS;8;8;3249;3309;23/05/2013;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;8-ABL-79H-RJS;8-ABL-79H-RJS;9;9;3312;3372;23/05/2013;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;8-ABL-79H-RJS;8-ABL-79H-RJS;10;10;3375;3408;23/05/2013;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;8-ABL-79H-RJS;8-ABL-79H-RJS;1;1;2241;2307;23/05/2013;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;8-ABL-79H-RJS;8-ABL-79H-RJS;2;2;2310;2373;23/05/2013;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;8-ABL-79H-RJS;8-ABL-79H-RJS;3;3;2376;2439;23/05/2013;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;8-ABL-79H-RJS;8-ABL-79H-RJS;4;4;2442;2505;23/05/2013;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;8-ABL-79H-RJS;8-ABL-79H-RJS;5;5;2508;2571;23/05/2013;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;8-ABL-79H-RJS;8-ABL-79H-RJS;6;6;2574;2637;23/05/2013;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;8-ABL-79H-RJS;8-ABL-79H-RJS;7;7;2640;2703;23/05/2013;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;8-ABL-79H-RJS;8-ABL-79H-RJS;8;8;2706;2769;23/05/2013;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;8-ABL-79H-RJS;8-ABL-79H-RJS;9;9;2772;2805;23/05/2013;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027920;8-ABL-82HA-RJS;1;1;2724;2784;02/03/2015;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027920;8-ABL-82HA-RJS;2;2;2787;2844;02/03/2015;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027920;8-ABL-82HA-RJS;3;3;2847;2904;02/03/2015;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027920;8-ABL-82HA-RJS;4;4;2907;2964;02/03/2015;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027920;8-ABL-82HA-RJS;5;5;2967;3024;02/03/2015;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027920;8-ABL-82HA-RJS;6;6;3027;3045;02/03/2015;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027920;8-ABL-82HA-RJS;1;1;3048;3105;02/03/2015;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027920;8-ABL-82HA-RJS;2;2;3108;3165;02/03/2015;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027920;8-ABL-82HA-RJS;3;3;3168;3225;02/03/2015;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027920;8-ABL-82HA-RJS;4;4;3228;3285;02/03/2015;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027920;8-ABL-82HA-RJS;5;5;3288;3345;02/03/2015;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027920;8-ABL-82HA-RJS;6;6;3348;3405;02/03/2015;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027920;8-ABL-82HA-RJS;7;7;3408;3465;02/03/2015;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027920;8-ABL-82HA-RJS;8;8;3468;3525;02/03/2015;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027920;8-ABL-82HA-RJS;9;9;3528;3585;02/03/2015;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027920;8-ABL-82HA-RJS;10;10;3588;3645;02/03/2015;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027920;8-ABL-82HA-RJS;11;11;3648;3705;02/03/2015;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027920;8-ABL-82HA-RJS;12;12;3708;3759;02/03/2015;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027920;8-ABL-82HA-RJS;7;7;3048;3105;02/03/2015;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027920;8-ABL-82HA-RJS;8;8;3108;3165;02/03/2015;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027920;8-ABL-82HA-RJS;9;9;3168;3225;02/03/2015;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027920;8-ABL-82HA-RJS;10;10;3228;3285;02/03/2015;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027920;8-ABL-82HA-RJS;11;11;3288;3345;02/03/2015;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027920;8-ABL-82HA-RJS;12;12;3348;3405;02/03/2015;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027920;8-ABL-82HA-RJS;13;13;3408;3465;02/03/2015;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027920;8-ABL-82HA-RJS;14;14;3468;3525;02/03/2015;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027920;8-ABL-82HA-RJS;15;15;3528;3585;02/03/2015;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027920;8-ABL-82HA-RJS;16;16;3588;3645;02/03/2015;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027920;8-ABL-82HA-RJS;17;17;3648;3705;02/03/2015;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027920;8-ABL-82HA-RJS;18;18;3708;3759;02/03/2015;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;1;1;1965;2022;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;2;2;2025;2082;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;3;3;2085;2142;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;4;4;2145;2202;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;5;5;2205;2262;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;6;6;2265;2322;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;7;7;2325;2382;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;8;8;2385;2442;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;9;9;2445;2502;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;10;10;2505;2562;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;11;11;2565;2622;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;12;12;2625;2682;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;13;13;2685;2742;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;14;14;2745;2802;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;15;15;2805;2862;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;16;16;2865;2922;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;17;17;2925;2982;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;18;18;2985;3042;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;19;19;3045;3102;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;20;20;3105;3130;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;1;1;1965;2022;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;2;2;2025;2082;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;3;3;2085;2142;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;4;4;2145;2202;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
