;;;;;;;;;;
Bacia sedimentar;Código do poço (API);Nome do poço (ANP);Número do testemunho;Profundidade do plugue (m);Orientação do plugue (H ou V);Identificador da caixa;Total de caixas;Data de conclusão do poço;Município/Estado;Depositária
POTIGUAR;301000535600;7-FZB-573A-CE;2;436.05;H;-;1;28/04/1998;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000535600;7-FZB-573A-CE;2;436.3;H;-;1;28/04/1998;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000535600;7-FZB-573A-CE;2;436.45;H;-;1;28/04/1998;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;7-IC-8-CE;1;692.4;H;-;1;15/01/1998;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;7-IC-8-CE;1;692.64;H;-;1;15/01/1998;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;7-IC-8-CE;2;695.18;H;-;1;15/01/1998;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;7-IC-8-CE;2;700.9;V;-;1;15/01/1998;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;7-IC-8-CE;2;700.9;H;-;1;15/01/1998;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;7-IC-8-CE;2;701.04;H;-;1;15/01/1998;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;7-IC-8-CE;2;701.04;V;-;1;15/01/1998;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;7-IC-8-CE;3;702.04;H;-;1;15/01/1998;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;7-IC-8-CE;3;703.96;V;-;1;15/01/1998;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;7-IC-8-CE;3;703.96;H;-;1;15/01/1998;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;7-IC-8-CE;3;705.94;H;-;1;15/01/1998;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;7-IC-8-CE;3;706.28;V;-;1;15/01/1998;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;7-IC-8-CE;3;706.28;H;-;1;15/01/1998;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;7-IC-8-CE;3;706.72;H;-;1;15/01/1998;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;7-IC-8-CE;3;707.1;H;-;1;15/01/1998;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;7-IC-8-CE;3;707.38;H;-;1;15/01/1998;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;7-IC-8-CE;3;707.64;H;-;1;15/01/1998;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;7-IC-8-CE;3;707.98;V;-;1;15/01/1998;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;7-IC-8-CE;3;707.98;H;-;1;15/01/1998;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;7-IC-8-CE;3;708.22;H;-;1;15/01/1998;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;7-IC-8-CE;3;708.22;V;-;1;15/01/1998;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;7-IC-8-CE;3;709.74;H;-;1;15/01/1998;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;7-IC-8-CE;3;709.74;V;-;1;15/01/1998;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;7-IC-8-CE;4;712.14;H;-;1;15/01/1998;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;7-IC-8-CE;4;714.46;H;-;1;15/01/1998;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;7-IC-8-CE;4;715.8;H;-;1;15/01/1998;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;3-FZB-3;-;385.4;H;-;1;24/10/1980;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;3-FZB-3;-;386.4;V;-;1;24/10/1980;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;3-FZB-3;-;386.7;H;-;1;24/10/1980;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;3-FZB-3;-;387.1;H;-;1;24/10/1980;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;3-FZB-3;-;387.1;V;-;1;24/10/1980;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;3-FZB-3;-;387.4;V;-;1;24/10/1980;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;3-FZB-3;-;387.7;H;-;1;24/10/1980;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;3-FZB-3;-;388.2;V;-;1;24/10/1980;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;3-FZB-3;-;388.2;H;-;1;24/10/1980;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;3-FZB-3;-;388.8;H;-;1;24/10/1980;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;3-FZB-3;-;389.1;H;-;1;24/10/1980;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;3-FZB-3;-;389.1;V;-;1;24/10/1980;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;3-FZB-3;-;389.8;V;-;1;24/10/1980;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;3-FZB-3;-;389.8;H;-;1;24/10/1980;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;3-FZB-3;-;390.4;H;-;1;24/10/1980;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;3-FZB-3;-;391.7;V;-;1;24/10/1980;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;3-FZB-3;-;391.7;H;-;1;24/10/1980;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;3-FZB-3;-;392.1;V;-;1;24/10/1980;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;3-FZB-3;-;392.1;H;-;1;24/10/1980;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;3-FZB-3;-;392.7;H;-;1;24/10/1980;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;3-FZB-3;-;392.7;V;-;1;24/10/1980;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;3-FZB-3;-;393.1;V;-;1;24/10/1980;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;3-FZB-3;-;393.1;H;-;1;24/10/1980;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;3-FZB-3;-;393.4;H;-;1;24/10/1980;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;3-FZB-3;-;393.4;V;-;1;24/10/1980;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;3-FZB-3;-;393.9;V;-;1;24/10/1980;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;3-FZB-3;-;393.9;H;-;1;24/10/1980;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;3-FZB-3;-;-;H;-;1;24/10/1980;RIO DE JANEIRO/RJ;3R
POTIGUAR;301000529900;3-FZB-3;-;-;-;-;1;24/10/1980;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000717500;1-PS-1-RN;-;1861;-;-;1;24/07/1986;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000717500;1-PS-1-RN;-;1868;-;-;1;24/07/1986;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000717500;1-PS-1-RN;-;1873;-;-;1;24/07/1986;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000717500;1-PS-1-RN;-;1910;-;-;1;24/07/1986;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000717500;1-PS-1-RN;-;2551;-;-;1;24/07/1986;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000717500;1-PS-1-RN;-;2576;-;-;1;24/07/1986;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000717500;1-PS-1-RN;-;2703;-;-;1;24/07/1986;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000717500;1-PS-1-RN;-;2810;-;-;1;24/07/1986;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000717500;1-PS-1-RN;-;2829;-;-;1;24/07/1986;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000717500;1-PS-1-RN;-;2838;-;-;1;24/07/1986;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000720600;3-NMR-3-RN;-;2806;-;-;1;12/12/1987;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000720600;3-NMR-3-RN;-;2813;-;-;1;12/12/1987;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000720600;3-NMR-3-RN;-;2835;-;-;1;12/12/1987;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000721300;3-NMR-6-RN;-;2778;-;-;1;26/03/1988;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000721300;3-NMR-6-RN;-;2959;-;-;1;26/03/1988;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000721300;3-NMR-6-RN;-;3017;-;-;1;26/03/1988;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000720700;3-PML-8-RN;-;1753;-;-;1;12/12/1987;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000720700;3-PML-8-RN;-;1799;-;-;1;12/12/1987;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000720700;3-PML-8-RN;-;1804;-;-;1;12/12/1987;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000720700;3-PML-8-RN;-;1825;-;-;1;12/12/1987;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000720700;3-PML-8-RN;-;1826;-;-;1;12/12/1987;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000720700;3-PML-8-RN;-;1827;-;-;1;12/12/1987;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000720700;3-PML-8-RN;-;1832;-;-;1;12/12/1987;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000720800;3-PML-9-RN;-;1846;-;-;1;02/01/1988;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000720800;3-PML-9-RN;-;1903;-;-;1;02/01/1988;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000382400;4-REP-4-RN;2;-;-;2;1;25/02/1991;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000382400;4-REP-4-RN;2;-;-;2;1;25/02/1991;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000372300;7-PML-12-RN;1;-;-;1;1;12/10/1990;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000372300;7-PML-12-RN;1;-;-;1;1;12/10/1990;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000373400;7-PML-13-RN;3;1908;H;3;1;10/11/1990;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000373400;7-PML-13-RN;-;1909;H;-;1;10/11/1990;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000373400;7-PML-13-RN;3;1911;H;3;1;10/11/1990;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000373400;7-PML-13-RN;-;1912;H;-;1;10/11/1990;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000373400;7-PML-13-RN;-;1914;H;-;1;10/11/1990;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000373400;7-PML-13-RN;3;1940;H;3;1;10/11/1990;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000392000;7-PML-19-RN;-;1925;-;-;1;12/08/1991;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000392000;7-PML-19-RN;-;1926;-;-;1;12/08/1991;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000392000;7-PML-19-RN;-;1950;-;-;1;12/08/1991;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000392000;7-PML-19-RN;-;1952;-;-;1;12/08/1991;RIO DE JANEIRO/RJ;3R
POTIGUAR;721000395000;7-PML-22DP-RN;1;2004;H;1;1;26/10/1991;RIO DE JANEIRO/RJ;3R
RECÔNCAVO;20240027688;1-ALV-6D-BA;1-10H;2971;H;1;2;12/10/2014;POJUCA/BA;ALVOPETRO
ESPÍRITO SANTO;342700030700;3-LP-3-ES;2;1500;H;1;1;28/04/1980;LINHARES/ES;CAPIXABA
ESPÍRITO SANTO;342700030700;3-LP-3-ES;2;1500;V;1;1;28/04/1980;LINHARES/ES;CAPIXABA
ESPÍRITO SANTO;342700060200;7-LP-33-ES;2;1519;H;1;1;24/10/1981;LINHARES/ES;CAPIXABA
ESPÍRITO SANTO;342700060200;7-LP-33-ES;7;1560;V;1;1;24/10/1981;LINHARES/ES;CAPIXABA
ESPÍRITO SANTO;342700060200;7-LP-33-ES;7;1564;V;1;1;24/10/1981;LINHARES/ES;CAPIXABA
ESPÍRITO SANTO;342700060200;7-LP-33-ES;7;1571;H;1;1;24/10/1981;LINHARES/ES;CAPIXABA
ESPÍRITO SANTO;342700060200;7-LP-33-ES;7;1571;V;1;1;24/10/1981;LINHARES/ES;CAPIXABA
ESPÍRITO SANTO;342700061500;7-LP-36-ES;2;1533;V;1;1;03/12/1981;LINHARES/ES;CAPIXABA
ESPÍRITO SANTO;342700061500;7-LP-36-ES;2;1533;H;1;1;03/12/1981;LINHARES/ES;CAPIXABA
ESPÍRITO SANTO;342700061500;7-LP-36-ES;3;1543;H;1;1;03/12/1981;LINHARES/ES;CAPIXABA
ESPÍRITO SANTO;342700061500;7-LP-36-ES;5;1555;V;1;1;03/12/1981;LINHARES/ES;CAPIXABA
ESPÍRITO SANTO;342700061500;7-LP-36-ES;5;1555;H;1;1;03/12/1981;LINHARES/ES;CAPIXABA
ESPÍRITO SANTO;342700061500;7-LP-36-ES;7;1571;H;1;1;03/12/1981;LINHARES/ES;CAPIXABA
ESPÍRITO SANTO;342700061500;7-LP-36-ES;7;1571;V;1;1;03/12/1981;LINHARES/ES;CAPIXABA
ESPÍRITO SANTO;342700061500;7-LP-36-ES;8;1578;V;1;1;03/12/1981;LINHARES/ES;CAPIXABA
ESPÍRITO SANTO;342700061500;7-LP-36-ES;8;1578;H;1;1;03/12/1981;LINHARES/ES;CAPIXABA
ESPÍRITO SANTO;342700063500;7-LP-42-ES;1;2297;H;1;1;18/01/1982;LINHARES/ES;CAPIXABA
ESPÍRITO SANTO;342700063500;7-LP-42-ES;1;2300;H;1;1;18/01/1982;LINHARES/ES;CAPIXABA
ESPÍRITO SANTO;342700026300;7-LP-85-ES;3;1539;H;1;1;11/12/1990;LINHARES/ES;CAPIXABA
ESPÍRITO SANTO;342700077900;7-LPN-2-ES;4;1407;H;1;1;30/09/1982;LINHARES/ES;CAPIXABA
ESPÍRITO SANTO;342700083400;7-LPN-4-ES;1;1364;H;1;1;26/12/1982;LINHARES/ES;CAPIXABA
ESPÍRITO SANTO;342700083400;7-LPN-4-ES;3;1376;H;1;1;26/12/1982;LINHARES/ES;CAPIXABA
ESPÍRITO SANTO;342700091300;7-LPN-7-ES;1;1444;H;1;1;01/05/1983;LINHARES/ES;CAPIXABA
CAMPOS;74281027325; 3-REPF-14-RJS;1;6250.16;V;1;2;14/09/2014;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281027325; 3-REPF-14-RJS;1;6250.35;H;1;2;14/09/2014;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281027325; 3-REPF-14-RJS;1;6250.60;H;1;2;14/09/2014;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281027325; 3-REPF-14-RJS;1;6250.89;H;1;2;14/09/2014;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281027325; 3-REPF-14-RJS;1;6251.14;H;1;2;14/09/2014;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281027325; 3-REPF-14-RJS;1;6251.21;V;1;2;14/09/2014;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281027325; 3-REPF-14-RJS;1;6251.56;H;1;2;14/09/2014;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281027325; 3-REPF-14-RJS;1;6251.89;H;1;2;14/09/2014;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281027325; 3-REPF-14-RJS;1;6252.10;H;1;2;14/09/2014;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281027325; 3-REPF-14-RJS;1;6252.17;V;1;2;14/09/2014;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281027325; 3-REPF-14-RJS;1;6252.47;H;1;2;14/09/2014;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281027325; 3-REPF-14-RJS;1;6252.84;H;1;2;14/09/2014;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281027325; 3-REPF-14-RJS;1;6253.06;H;1;2;14/09/2014;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281027325; 3-REPF-14-RJS;1;6253.21;H;1;2;14/09/2014;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281027325; 3-REPF-14-RJS;1;6253.35;V;1;2;14/09/2014;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281027325; 3-REPF-14-RJS;1;6253.55;V;1;2;14/09/2014;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281027325; 3-REPF-14-RJS;1;6253.71;H;1;2;14/09/2014;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281027325; 3-REPF-14-RJS;1;6254.06;H;1;2;14/09/2014;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281027325; 3-REPF-14-RJS;2;6289.00;V;2;2;14/09/2014;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281027325; 3-REPF-14-RJS;2;6289.33;H;2;2;14/09/2014;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281027325; 3-REPF-14-RJS;2;6289.55;H;2;2;14/09/2014;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281027325; 3-REPF-14-RJS;2;6289.87;H;2;2;14/09/2014;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281027325; 3-REPF-14-RJS;2;6290.16;H;2;2;14/09/2014;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281027325; 3-REPF-14-RJS;2;6290.16;H;2;2;14/09/2014;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281027325; 3-REPF-14-RJS;2;6290.40;H;2;2;14/09/2014;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281027325; 3-REPF-14-RJS;2;6290.61;H;2;2;14/09/2014;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281027325; 3-REPF-14-RJS;2;6290.69;H;2;2;14/09/2014;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281027325; 3-REPF-14-RJS;2;6290.91;V;2;2;14/09/2014;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281027325; 3-REPF-14-RJS;2;6291.06;H;2;2;14/09/2014;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281027325; 3-REPF-14-RJS;2;6291.13;V;2;2;14/09/2014;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281027325; 3-REPF-14-RJS;2;6291.13;H;2;2;14/09/2014;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281027325; 3-REPF-14-RJS;2;6291.47;H;2;2;14/09/2014;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281021146;3-ENC-2-RJS;1;2281.00;H;1;1;25/12/2004;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281021146;3-ENC-2-RJS;1;2281.60;H;1;1;25/12/2004;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281021146;3-ENC-2-RJS;1;2281.90;H;1;1;25/12/2004;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281021146;3-ENC-2-RJS;1;2282.20;H;1;1;25/12/2004;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281021146;3-ENC-2-RJS;1;2282.80;H;1;1;25/12/2004;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281021146;3-ENC-2-RJS;1;2283.40;H;1;1;25/12/2004;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281021146;3-ENC-2-RJS;1;2283.70;H;1;1;25/12/2004;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281021146;3-ENC-2-RJS;1;2284.00;H;1;1;25/12/2004;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281021146;3-ENC-2-RJS;2;2289.60;H;1;1;25/12/2004;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281021146;3-ENC-2-RJS;2;2291.20;H;1;1;25/12/2004;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281021146;3-ENC-2-RJS;2;2292.10;H;1;1;25/12/2004;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281021146;3-ENC-2-RJS;2;2292.40;H;1;1;25/12/2004;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;1;2237.70;H;1;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;1;2238.10;H;1;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;1;2239.40;H;1;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;1;2239.70;H;1;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;1;2240.70;V;1;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;1;2241.70;V;1;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;1;2242.40;H;1;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;1;2242.70;V;1;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;1;2243.70;V;1;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;1;2244.30;H;1;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;1;2244.60;H;1;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;1;2245.90;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;1;2246.20;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;1;2246.90;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;1;2247.20;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;1;2247.50;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;1;2247.90;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;2;2249.50;V;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;2;2249.60;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;3;2253.20;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;3;2253.50;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;3;2253.80;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;3;2254.70;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;3;2255.30;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;3;2256.30;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;3;2257.90;V;1;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;3;2258.50;H;1;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;3;2258.90;V;1;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;3;2262.20;H;1;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;3;2262.50;H;1;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;3;2263.70;H;1;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;3;2264.00;H;1;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;3;2264.90;H;1;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;3;2265.20;H;1;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;3;2265.50;H;1;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;4;2271.50;H;1;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;4;2271.80;H;1;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;4;2272.10;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;4;2273.40;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;4;2273.90;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;5;2300.70;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;5;2302.30;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;5;2302.90;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;5;2303.90;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;5;2304.50;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;5;2306.10;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;5;2306.40;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;5;2306.70;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;5;2308.00;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;5;2308.60;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;5;2308.90;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
