ID1,BACIA,NOME_SETOR,geometry
74,Pelotas,SP-C,"POLYGON ((-52.50000000000001 -34.125, -52.75 -34.125, -52.75 -34, -52.875 -34, -52.875 -33.875, -53.125 -33.875, -53.125 -33.75, -53.3125 -33.75, -53.3125 -33.66666666666666, -53.25 -33.66666666666666, -53.25 -33.625, -53.1875 -33.625, -53.1875 -33.58333333333333, -53.125 -33.58333333333333, -53.125 -33.54166666666666, -53.0625 -33.54166666666666, -53.0625 -33.499999999999986, -53 -33.499999999999986, -53 -33.45833333333333, -52.9375 -33.45833333333333, -52.9375 -33.375, -52.875 -33.375, -52.875 -33.33333333333333, -52.81250000000001 -33.33333333333333, -52.81250000000001 -33.29166666666666, -52.75 -33.29166666666666, -52.75 -33.20833333333334, -52.6875 -33.20833333333334, -52.6875 -33.16666666666666, -52.62499999999999 -33.16666666666666, -52.62499999999999 -33.04166666666666, -52.5625 -33.04166666666666, -52.5625 -32.95833333333333, -52.50000000000001 -32.95833333333333, -52.50000000000001 -32.875, -52.50000000000001 -32.79166666666666, -52.437499999999986 -32.79166666666666, -52.437499999999986 -32.58333333333333, -52.375 -32.58333333333333, -52.375 -32.41666666666666, -52.3125 -32.41666666666666, -52.3125 -32.374999999999986, -52.3125 -32.33333333333333, -52.25 -32.33333333333333, -52.25 -32.25, -52.1875 -32.25, -52.1875 -32.20833333333333, -52.125 -32.20833333333333, -52.125 -32.16666666666666, -52.0625 -32.16666666666666, -52.0625 -32.125, -52.0625 -32.08333333333333, -52 -32.08333333333333, -52 -32.04166666666666, -51.9375 -32.04166666666666, -51.9375 -32, -51.9375 -31.958333333333336, -51.875 -31.958333333333336, -51.875 -31.91666666666666, -51.8125 -31.91666666666666, -51.8125 -31.875000000000004, -51.749999999999986 -31.875000000000004, -51.749999999999986 -31.83333333333333, -51.625 -31.83333333333333, -51.625 -31.791666666666664, -51.5625 -31.791666666666664, -51.5625 -31.750000000000004, -51.49999999999999 -31.750000000000004, -51.49999999999999 -31.708333333333332, -51.4375 -31.708333333333332, -51.4375 -31.66666666666667, -51.37500000000001 -31.66666666666667, -51.37500000000001 -31.625, -51.312499999999986 -31.625, -51.312499999999986 -31.583333333333332, -51.25 -31.583333333333332, -51.25 -31.54166666666667, -51.1875 -31.54166666666667, -51.1875 -31.45833333333333, -51.125 -31.45833333333333, -51.125 -31.416666666666668, -51.0625 -31.416666666666668, -51.0625 -31.333333333333336, -50.999999999999986 -31.333333333333336, -50.999999999999986 -31.291666666666664, -50.9375 -31.291666666666664, -50.9375 -31.249999999999996, -50.875 -31.249999999999996, -50.875 -31.20833333333333, -50.812499999999986 -31.20833333333333, -50.812499999999986 -31.124999999999993, -50.75 -31.124999999999993, -50.75 -31.083333333333332, -50.75 -31.041666666666664, -50.6875 -31.041666666666664, -50.6875 -30.958333333333325, -50.624999999999986 -30.958333333333325, -50.624999999999986 -30.875, -50.56250000000001 -30.875, -50.56250000000001 -30.79166666666666, -50.5 -30.79166666666666, -50.5 -30.666666666666664, -50.4375 -30.666666666666664, -50.4375 -30.62499999999999, -50.374999999999986 -30.62499999999999, -50.374999999999986 -30.5, -50.3125 -30.5, -50.3125 -30.375, -50.25000000000001 -30.375, -50.25000000000001 -30.208333333333336, -50.1875 -30.208333333333336, -50.1875 -30.041666666666664, -50.125 -30.041666666666664, -50.125 -29.916666666666664, -50.0625 -29.916666666666664, -50.0625 -29.791666666666668, -50 -29.791666666666668, -50 -29.66666666666666, -49.9375 -29.66666666666666, -49.9375 -29.58333333333333, -49.874999999999986 -29.58333333333333, -49.874999999999986 -29.49999999999999, -49.8125 -29.49999999999999, -49.8125 -29.416666666666664, -49.75 -29.416666666666664, -49.75 -29.333333333333332, -49.687499999999986 -29.333333333333332, -49.687499999999986 -29.291666666666664, -49.687499999999986 -29.25, -49.625 -29.25, -49.625 -29.166666666666668, -49.5625 -29.166666666666668, -49.5625 -29.125, -49.5 -29.125, -49.5 -29.041666666666664, -49.43750000000001 -29.041666666666664, -49.43750000000001 -29.000000000000004, -49.375 -29.000000000000004, -49.375 -28.91666666666667, -49.3125 -28.91666666666667, -49.3125 -28.874999999999996, -49.249999999999986 -28.874999999999996, -49.249999999999986 -28.833333333333332, -49.1875 -28.833333333333332, -49.1875 -28.79166666666667, -49.12500000000001 -28.79166666666667, -49.12500000000001 -28.75, -49.0625 -28.75, -49.0625 -28.708333333333325, -49 -28.708333333333325, -49 -28.666666666666668, -48.9375 -28.666666666666668, -48.9375 -28.624999999999993, -48.8125 -28.624999999999993, -48.8125 -28.541666666666664, -48.749999999999986 -28.541666666666664, -48.749999999999986 -28.374999999999993, -48.749999999999986 -28.33333333333333, -48.6875 -28.33333333333333, -48.6875 -28.166666666666668, -48.625 -28.166666666666668, -48.625 -27.916666666666664, -48.562499999999986 -27.916666666666664, -48.562499999999986 -27.875, -48.25 -27.875, -48.25 -28.500000000000004, -48.375 -28.500000000000004, -48.375 -28.75, -48.5 -28.75, -48.5 -28.874999999999996, -48.625 -28.874999999999996, -48.625 -29.000000000000004, -48.875 -29.000000000000004, -48.875 -29.125, -49.12500000000001 -29.125, -49.12500000000001 -29.375, -49.375 -29.375, -49.375 -29.625000000000004, -49.5 -29.625000000000004, -49.5 -29.75, -49.625 -29.75, -49.625 -29.999999999999993, -49.75 -29.999999999999993, -49.75 -30.25, -49.874999999999986 -30.25, -49.874999999999986 -30.5, -50 -30.5, -50 -30.62499999999999, -50.125 -30.62499999999999, -50.125 -31, -50.25000000000001 -31, -50.25000000000001 -31.124999999999993, -50.374999999999986 -31.124999999999993, -50.374999999999986 -31.249999999999996, -50.5 -31.249999999999996, -50.5 -31.375, -50.624999999999986 -31.375, -50.624999999999986 -31.5, -50.75 -31.5, -50.75 -31.750000000000004, -50.875 -31.750000000000004, -50.875 -31.875000000000004, -50.999999999999986 -31.875000000000004, -50.999999999999986 -32, -51.25 -32, -51.25 -32.374999999999986, -51.37500000000001 -32.374999999999986, -51.37500000000001 -32.5, -51.49999999999999 -32.5, -51.49999999999999 -32.75, -51.625 -32.75, -51.625 -32.875, -51.749999999999986 -32.875, -51.749999999999986 -33, -51.749999999999986 -33.125, -51.875 -33.125, -51.875 -33.25, -52 -33.25, -52 -33.375, -52.125 -33.375, -52.125 -33.499999999999986, -52.25 -33.499999999999986, -52.25 -33.75, -52.375 -33.75, -52.375 -33.875, -52.50000000000001 -33.875, -52.50000000000001 -34.125))"
75,Pelotas,SP-T,"POLYGON ((-53.5 -33.125, -53.4375 -33.125, -53.4375 -33.08333333333333, -53.375 -33.08333333333333, -53.375 -33.04166666666666, -53.25 -33.04166666666666, -53.25 -32.875, -53.125 -32.875, -53.125 -32.79166666666666, -53.0625 -32.79166666666666, -53.0625 -32.66666666666666, -53.125 -32.66666666666666, -53.125 -32.625, -53.1875 -32.625, -53.1875 -32.58333333333333, -53.3125 -32.58333333333333, -53.3125 -32.54166666666666, -53.375 -32.54166666666666, -53.375 -32.41666666666666, -53.3125 -32.41666666666666, -53.3125 -32.29166666666666, -53.1875 -32.29166666666666, -53.1875 -32.16666666666666, -53.125 -32.16666666666666, -53.125 -32.08333333333333, -53.0625 -32.08333333333333, -53.0625 -32.04166666666666, -52.81250000000001 -32.04166666666666, -52.81250000000001 -31.958333333333336, -52.875 -31.958333333333336, -52.875 -31.91666666666666, -52.9375 -31.91666666666666, -52.9375 -31.83333333333333, -52.875 -31.83333333333333, -52.875 -31.791666666666664, -52.62499999999999 -31.791666666666664, -52.62499999999999 -31.750000000000004, -52.5625 -31.750000000000004, -52.5625 -31.66666666666667, -52.50000000000001 -31.66666666666667, -52.50000000000001 -31.54166666666667, -52.3125 -31.54166666666667, -52.3125 -31.45833333333333, -52.25 -31.45833333333333, -52.25 -31.375, -52.1875 -31.375, -52.1875 -31.291666666666664, -52.125 -31.291666666666664, -52.125 -31.20833333333333, -52.3125 -31.20833333333333, -52.3125 -31.124999999999993, -52.1875 -31.124999999999993, -52.1875 -31.083333333333332, -52.125 -31.083333333333332, -52.125 -30.958333333333325, -52.0625 -30.958333333333325, -52.0625 -30.916666666666668, -52 -30.916666666666668, -52 -30.875, -51.875 -30.875, -51.875 -30.79166666666666, -51.749999999999986 -30.79166666666666, -51.749999999999986 -30.70833333333333, -51.625 -30.70833333333333, -51.625 -30.583333333333332, -51.4375 -30.583333333333332, -51.4375 -30.54166666666667, -51.49999999999999 -30.54166666666667, -51.49999999999999 -30.458333333333332, -51.4375 -30.458333333333332, -51.4375 -30.208333333333336, -51.49999999999999 -30.208333333333336, -51.49999999999999 -30.166666666666664, -51.4375 -30.166666666666664, -51.4375 -30.125000000000004, -50.999999999999986 -30.125000000000004, -50.999999999999986 -30.041666666666664, -50.9375 -30.041666666666664, -50.9375 -29.958333333333332, -50.875 -29.958333333333332, -50.875 -29.916666666666664, -50.812499999999986 -29.916666666666664, -50.812499999999986 -29.958333333333332, -50.75 -29.958333333333332, -50.75 -29.875, -50.6875 -29.875, -50.6875 -29.833333333333325, -50.56250000000001 -29.833333333333325, -50.56250000000001 -29.791666666666668, -50.5 -29.791666666666668, -50.5 -29.916666666666664, -50.4375 -29.916666666666664, -50.4375 -29.875, -50.25000000000001 -29.875, -50.25000000000001 -29.791666666666668, -50.1875 -29.791666666666668, -50.1875 -29.66666666666666, -50.25000000000001 -29.66666666666666, -50.25000000000001 -29.625000000000004, -50.125 -29.625000000000004, -50.125 -29.458333333333332, -50.0625 -29.458333333333332, -50.0625 -29.49999999999999, -49.9375 -29.49999999999999, -49.9375 -29.125, -49.874999999999986 -29.125, -49.874999999999986 -29.083333333333336, -49.687499999999986 -29.083333333333336, -49.687499999999986 -29.000000000000004, -49.75 -29.000000000000004, -49.75 -28.91666666666667, -49.8125 -28.91666666666667, -49.8125 -28.833333333333332, -49.75 -28.833333333333332, -49.75 -28.79166666666667, -49.625 -28.79166666666667, -49.625 -28.75, -49.5625 -28.75, -49.5625 -28.624999999999993, -49.5 -28.624999999999993, -49.5 -28.708333333333325, -49.43750000000001 -28.708333333333325, -49.43750000000001 -28.874999999999996, -49.375 -28.874999999999996, -49.375 -28.79166666666667, -49.249999999999986 -28.79166666666667, -49.249999999999986 -28.666666666666668, -49.12500000000001 -28.666666666666668, -49.12500000000001 -28.624999999999993, -49.0625 -28.624999999999993, -49.0625 -28.58333333333334, -49 -28.58333333333334, -49 -28.45833333333333, -48.875 -28.45833333333333, -48.875 -28.500000000000004, -48.749999999999986 -28.500000000000004, -48.749999999999986 -28.541666666666664, -48.8125 -28.541666666666664, -48.8125 -28.624999999999993, -48.9375 -28.624999999999993, -48.9375 -28.666666666666668, -49 -28.666666666666668, -49 -28.708333333333325, -49.0625 -28.708333333333325, -49.0625 -28.75, -49.12500000000001 -28.75, -49.12500000000001 -28.79166666666667, -49.1875 -28.79166666666667, -49.1875 -28.833333333333332, -49.249999999999986 -28.833333333333332, -49.249999999999986 -28.874999999999996, -49.3125 -28.874999999999996, -49.3125 -28.91666666666667, -49.375 -28.91666666666667, -49.375 -29.000000000000004, -49.43750000000001 -29.000000000000004, -49.43750000000001 -29.041666666666664, -49.5 -29.041666666666664, -49.5 -29.125, -49.5625 -29.125, -49.5625 -29.166666666666668, -49.625 -29.166666666666668, -49.625 -29.25, -49.687499999999986 -29.25, -49.687499999999986 -29.291666666666664, -49.687499999999986 -29.333333333333332, -49.75 -29.333333333333332, -49.75 -29.416666666666664, -49.8125 -29.416666666666664, -49.8125 -29.49999999999999, -49.874999999999986 -29.49999999999999, -49.874999999999986 -29.58333333333333, -49.9375 -29.58333333333333, -49.9375 -29.638319410904767, -49.9375 -29.66666666666666, -50 -29.66666666666666, -50 -29.791666666666668, -50.0625 -29.791666666666668, -50.0625 -29.916666666666664, -50.125 -29.916666666666664, -50.125 -30.041666666666664, -50.1875 -30.041666666666664, -50.1875 -30.208333333333336, -50.25000000000001 -30.208333333333336, -50.25000000000001 -30.375, -50.3125 -30.375, -50.3125 -30.5, -50.374999999999986 -30.5, -50.374999999999986 -30.62499999999999, -50.4375 -30.62499999999999, -50.4375 -30.666666666666664, -50.5 -30.666666666666664, -50.5 -30.79166666666666, -50.56250000000001 -30.79166666666666, -50.56250000000001 -30.875, -50.624999999999986 -30.875, -50.624999999999986 -30.958333333333325, -50.6875 -30.958333333333325, -50.6875 -31.041666666666664, -50.75 -31.041666666666664, -50.75 -31.083333333333332, -50.75 -31.124999999999993, -50.812499999999986 -31.124999999999993, -50.812499999999986 -31.20833333333333, -50.875 -31.20833333333333, -50.875 -31.249999999999996, -50.9375 -31.249999999999996, -50.9375 -31.291666666666664, -50.999999999999986 -31.291666666666664, -50.999999999999986 -31.333333333333336, -51.0625 -31.333333333333336, -51.0625 -31.416666666666668, -51.125 -31.416666666666668, -51.125 -31.45833333333333, -51.1875 -31.45833333333333, -51.1875 -31.54166666666667, -51.25 -31.54166666666667, -51.25 -31.583333333333332, -51.312499999999986 -31.583333333333332, -51.312499999999986 -31.625, -51.37500000000001 -31.625, -51.37500000000001 -31.66666666666667, -51.4375 -31.66666666666667, -51.4375 -31.708333333333332, -51.49999999999999 -31.708333333333332, -51.49999999999999 -31.750000000000004, -51.5625 -31.750000000000004, -51.5625 -31.791666666666664, -51.625 -31.791666666666664, -51.625 -31.83333333333333, -51.749999999999986 -31.83333333333333, -51.749999999999986 -31.875000000000004, -51.8125 -31.875000000000004, -51.8125 -31.91666666666666, -51.875 -31.91666666666666, -51.875 -31.958333333333336, -51.9375 -31.958333333333336, -51.9375 -32, -51.9375 -32.04166666666666, -52 -32.04166666666666, -52 -32.08333333333333, -52.0625 -32.08333333333333, -52.0625 -32.125, -52.0625 -32.16666666666666, -52.125 -32.16666666666666, -52.125 -32.20833333333333, -52.1875 -32.20833333333333, -52.1875 -32.25, -52.25 -32.25, -52.25 -32.33333333333333, -52.3125 -32.33333333333333, -52.3125 -32.374999999999986, -52.3125 -32.41666666666666, -52.375 -32.41666666666666, -52.375 -32.58333333333333, -52.437499999999986 -32.58333333333333, -52.437499999999986 -32.79166666666666, -52.50000000000001 -32.79166666666666, -52.50000000000001 -32.875, -52.50000000000001 -32.95833333333333, -52.5625 -32.95833333333333, -52.5625 -33.04166666666666, -52.62499999999999 -33.04166666666666, -52.62499999999999 -33.16666666666666, -52.6875 -33.16666666666666, -52.6875 -33.20833333333334, -52.75 -33.20833333333334, -52.75 -33.29166666666666, -52.81250000000001 -33.29166666666666, -52.81250000000001 -33.33333333333333, -52.875 -33.33333333333333, -52.875 -33.375, -52.9375 -33.375, -52.9375 -33.45833333333333, -53 -33.45833333333333, -53 -33.499999999999986, -53.0625 -33.499999999999986, -53.0625 -33.54166666666666, -53.125 -33.54166666666666, -53.125 -33.58333333333333, -53.1875 -33.58333333333333, -53.1875 -33.625, -53.25 -33.625, -53.25 -33.66666666666666, -53.3125 -33.66666666666666, -53.3125 -33.70833333333333, -53.375 -33.70833333333333, -53.375 -33.75, -53.4375 -33.75, -53.4375 -33.66666666666666, -53.5 -33.66666666666666, -53.5 -33.125))"
1,Barreirinhas,SBAR-AP1,"POLYGON ((-43.5 -0.7500000000000001, -43.5 -0.5, -43 -0.5, -43 -0.7500000000000001, -42.75 -0.7500000000000001, -42.75 -1, -42.25 -1, -42.25 -1.25, -42.5 -1.25, -42.5 -1.75, -43 -1.75, -43 -1.5000000000000002, -43.25 -1.5000000000000002, -43.25 -1.25, -43.5 -1.25, -43.5 -1, -43.749999999999986 -1, -43.749999999999986 -0.7500000000000001, -43.5 -0.7500000000000001))"
2,Barreirinhas,SBAR-AR1,"POLYGON ((-44.25 -1.8749999999999996, -44.125 -1.8749999999999996, -44.125 -1.625, -44 -1.625, -44 -1.375, -43.875 -1.375, -43.875 -1.25, -43.749999999999986 -1.25, -43.749999999999986 -1, -43.5 -1, -43.5 -1.25, -43.5 -2.125, -44 -2.125, -44 -2, -44.25 -2, -44.25 -1.8749999999999996))"
3,Barreirinhas,SBAR-AP2,"POLYGON ((-41.5 -2, -42.75 -2, -42.75 -1.75, -42.5 -1.75, -42.5 -1.25, -41.75 -1.25, -41.75 -1.5000000000000002, -41.5 -1.5000000000000002, -41.5 -2))"
4,Barreirinhas,SBAR-AUP2,"POLYGON ((-41.75 0.25, -41.75 0.5, -40.999999999999986 0.5, -40.999999999999986 0, -41.25 0, -41.25 -1, -41.5 -1, -41.5 -1.5000000000000002, -41.75 -1.5000000000000002, -41.75 -1.25, -42.25 -1.25, -42.25 -0.25, -42 -0.25, -42 0.25, -41.75 0.25))"
5,Barreirinhas,SBAR-AUP1,"POLYGON ((-43.25 -0.5, -43.25 0, -43 0, -43 0.25, -42.75 0.25, -42.75 0.7500000000000001, -42 0.7500000000000001, -42 0.5, -41.75 0.5, -41.75 0.25, -42 0.25, -42 -0.25, -42.25 -0.25, -42.25 -1, -42.75 -1, -42.75 -0.7500000000000001, -43 -0.7500000000000001, -43 -0.5, -43.25 -0.5))"
6,Barreirinhas,SBAR-C,"POLYGON ((-43.5 -2.125, -43.5 -2.25, -43.375 -2.25, -43.375 -2.333333333333333, -43.4375 -2.333333333333333, -43.4375 -2.541666666666666, -43.5 -2.541666666666666, -43.5 -2.5, -43.6875 -2.5, -43.6875 -2.541666666666666, -43.81250000000001 -2.541666666666666, -43.81250000000001 -2.583333333333333, -43.875 -2.583333333333333, -44 -2.583333333333333, -44 -2.541666666666666, -44.0625 -2.541666666666666, -44.0625 -2.5, -44.125 -2.5, -44.125 -2.458333333333333, -44.25 -2.458333333333333, -44.25 -2.5, -44.375 -2.5, -44.375 -2.125, -44.25 -2.125, -44.25 -2, -44 -2, -44 -2.125, -43.5 -2.125))"
7,Barreirinhas,SBAR-AR2,"POLYGON ((-41.75 -2.75, -41.8125 -2.75, -41.8125 -2.708333333333333, -42.25 -2.708333333333333, -42.25 -2.75, -42.375 -2.75, -42.375 -2.708333333333333, -42.5 -2.708333333333333, -42.5 -2.6666666666666665, -42.624999999999986 -2.6666666666666665, -42.624999999999986 -2.625, -42.68750000000001 -2.625, -42.68750000000001 -2.541666666666666, -42.75 -2.541666666666666, -42.875 -2.541666666666666, -42.875 -2.5, -42.9375 -2.5, -42.9375 -2.458333333333333, -43.062499999999986 -2.458333333333333, -43.062499999999986 -2.416666666666666, -43.125 -2.416666666666666, -43.1875 -2.416666666666666, -43.1875 -2.374999999999999, -43.25 -2.374999999999999, -43.25 -2.333333333333333, -43.375 -2.333333333333333, -43.375 -2.25, -43.5 -2.25, -43.5 -2.125, -43.5 -1.25, -43.25 -1.25, -43.25 -1.5000000000000002, -43 -1.5000000000000002, -43 -1.75, -42.75 -1.75, -42.75 -2, -41.75 -2, -41.75 -2.75))"
8,Barreirinhas,SBAR-T,"POLYGON ((-43.062499999999986 -2.416666666666666, -43.062499999999986 -2.458333333333333, -42.9375 -2.458333333333333, -42.9375 -2.5, -42.875 -2.5, -42.875 -2.541666666666666, -42.68750000000001 -2.541666666666666, -42.68750000000001 -2.625, -42.624999999999986 -2.625, -42.624999999999986 -2.6666666666666665, -42.5 -2.6666666666666665, -42.5 -2.708333333333333, -42.375 -2.708333333333333, -42.375 -2.75, -42.25 -2.75, -42.25 -2.708333333333333, -41.8125 -2.708333333333333, -41.8125 -2.7499999999999996, -41.75 -2.75, -41.75 -2.8333333333333326, -41.8125 -2.833333333333333, -41.8125 -2.916666666666666, -41.875 -2.916666666666666, -41.875 -3.0000000000000004, -41.937499999999986 -3.0000000000000004, -41.9375 -3.041666666666666, -42 -3.041666666666666, -42 -3.083333333333333, -42.3125 -3.083333333333333, -42.3125 -3.125, -42.624999999999986 -3.125, -42.624999999999986 -3.083333333333333, -42.68750000000001 -3.083333333333333, -42.68750000000001 -3.041666666666666, -42.81249999999999 -3.041666666666666, -42.81249999999999 -3.0000000000000004, -42.875 -3.0000000000000004, -42.875 -2.9583333333333335, -43.062499999999986 -2.9583333333333335, -43.062499999999986 -2.916666666666666, -43.125 -2.916666666666666, -43.124999999999986 -2.874999999999999, -43.1875 -2.874999999999999, -43.1875 -2.833333333333333, -43.4375 -2.833333333333333, -43.4375 -2.791666666666666, -43.5 -2.791666666666666, -43.5 -2.708333333333333, -43.5625 -2.708333333333333, -43.5625 -2.6666666666666665, -43.625 -2.6666666666666665, -43.625 -2.625, -43.875 -2.625, -43.875 -2.583333333333333, -43.81250000000001 -2.583333333333333, -43.81250000000001 -2.541666666666666, -43.6875 -2.541666666666666, -43.6875 -2.5, -43.5 -2.5, -43.5 -2.541666666666666, -43.4375 -2.541666666666666, -43.4375 -2.333333333333333, -43.25 -2.333333333333333, -43.25 -2.374999999999999, -43.1875 -2.374999999999999, -43.1875 -2.416666666666666, -43.062499999999986 -2.416666666666666))"
9,Camamu_Almada,SCAL-AR1,"POLYGON ((-38.375 -13, -38.375 -13.125000000000002, -38.5 -13.125000000000002, -38.5 -13.25, -38.625 -13.25, -38.625 -13.375, -38.75 -13.375, -38.75 -14, -38.9375 -14, -38.9375 -13.833333333333332, -39 -13.833333333333332, -39 -13.666666666666664, -38.875 -13.666666666666664, -38.875 -13.583333333333332, -38.9375 -13.583333333333332, -38.9375 -13.5, -38.875 -13.5, -38.875 -13.375, -38.9375 -13.375, -38.9375 -13.208333333333332, -38.875 -13.208333333333332, -38.875 -13.16666666666667, -38.8125 -13.16666666666667, -38.8125 -13.041666666666668, -38.75 -13.041666666666668, -38.75 -13, -38.375 -13))"
10,Camamu_Almada,SCAL-AR2,"POLYGON ((-38.9375 -14, -38.75 -14, -38.75 -14.749999999999961, -39.0625 -14.749999999999995, -39.0625 -14.416666666666666, -39 -14.416666666666666, -39 -14.125, -38.9375 -14.125, -38.9375 -14))"
11,Camamu_Almada,SCAL-AP1,"POLYGON ((-38.5 -14, -38.75 -14, -38.75 -13.375, -38.625 -13.375, -38.625 -13.25, -38.5 -13.25, -38.5 -13.125000000000002, -38.375 -13.125000000000002, -38.375 -13, -37.999999999999986 -13, -37.75 -13, -37.75 -13.499999999999968, -37.999999999999986 -13.5, -38 -13.999999999999968, -38.5 -14))"
12,Camamu_Almada,SCAL-AP2,"POLYGON ((-38.25 -14.749999999999995, -38.5 -14.749999999999961, -38.75 -14.749999999999995, -38.75 -14, -38.5 -14, -38.25 -13.999999999999964, -38.25 -14.749999999999995))"
